GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2006,2006,,EUR,Europe,,WB_HI,2006,2006,High-income,,FRA,France,,14.0 [6.7-24.0],14.00000,6.70000,24.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2007,2007,,EUR,Europe,,WB_HI,2007,2007,High-income,,FRA,France,,14.0 [6.5-24.0],14.00000,6.50000,24.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2008,2008,,EUR,Europe,,WB_HI,2008,2008,High-income,,FRA,France,,13.0 [6.1-22.0],13.00000,6.10000,22.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2009,2009,,EUR,Europe,,WB_HI,2009,2009,High-income,,FRA,France,,13.0 [5.9-22.0],13.00000,5.90000,22.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2010,2010,,EUR,Europe,,WB_HI,2010,2010,High-income,,FRA,France,,12.0 [5.8-21.0],12.00000,5.80000,21.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2011,2011,,EUR,Europe,,WB_HI,2011,2011,High-income,,FRA,France,,12.0 [5.7-21.0],12.00000,5.70000,21.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2012,2012,,EUR,Europe,,WB_HI,2012,2012,High-income,,FRA,France,,12.0 [5.6-20.0],12.00000,5.60000,20.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2013,2013,,EUR,Europe,,WB_HI,2013,2013,High-income,,FRA,France,,12.0 [5.5-20.0],12.00000,5.50000,20.00000,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,2014,2014,,EUR,Europe,,WB_HI,2014,2014,High-income,,FRA,France,,12.0 [5.5-20.0],12.00000,5.50000,20.00000,,,
TB_e_mdr_num,Estimated MDR-TB cases among notified pulmonary TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1364,PUBLISHED,Published,,2014,2014,,EUR,Europe,,WB_HI,2014,2014,High-income,,FRA,France,,56 [34-77],56.00000,34.00000,77.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1990,1990,,EUR,Europe,,WB_HI,1990,1990,High-income,,FRA,France,, 16 000 [ 7 400- 27 000],16000.00000,7400.00000,27000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1991,1991,,EUR,Europe,,WB_HI,1991,1991,High-income,,FRA,France,, 15 000 [ 7 200- 27 000],15000.00000,7200.00000,27000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1992,1992,,EUR,Europe,,WB_HI,1992,1992,High-income,,FRA,France,, 15 000 [ 7 000- 26 000],15000.00000,7000.00000,26000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1993,1993,,EUR,Europe,,WB_HI,1993,1993,High-income,,FRA,France,, 15 000 [ 6 800- 25 000],15000.00000,6800.00000,25000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1994,1994,,EUR,Europe,,WB_HI,1994,1994,High-income,,FRA,France,, 14 000 [ 6 500- 24 000],14000.00000,6500.00000,24000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1995,1995,,EUR,Europe,,WB_HI,1995,1995,High-income,,FRA,France,, 13 000 [ 6 300- 23 000],13000.00000,6300.00000,23000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1996,1996,,EUR,Europe,,WB_HI,1996,1996,High-income,,FRA,France,, 13 000 [ 6 000- 22 000],13000.00000,6000.00000,22000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1997,1997,,EUR,Europe,,WB_HI,1997,1997,High-income,,FRA,France,, 12 000 [ 5 700- 21 000],12000.00000,5700.00000,21000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1998,1998,,EUR,Europe,,WB_HI,1998,1998,High-income,,FRA,France,, 11 000 [ 5 300- 19 000],11000.00000,5300.00000,19000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,1999,1999,,EUR,Europe,,WB_HI,1999,1999,High-income,,FRA,France,, 11 000 [ 5 000- 18 000],11000.00000,5000.00000,18000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2000,2000,,EUR,Europe,,WB_HI,2000,2000,High-income,,FRA,France,, 10 000 [ 4 700- 17 000],10000.00000,4700.00000,17000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2001,2001,,EUR,Europe,,WB_HI,2001,2001,High-income,,FRA,France,, 9 600 [ 4 500- 17 000],9600.00000,4500.00000,17000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2002,2002,,EUR,Europe,,WB_HI,2002,2002,High-income,,FRA,France,, 9 300 [ 4 400- 16 000],9300.00000,4400.00000,16000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2003,2003,,EUR,Europe,,WB_HI,2003,2003,High-income,,FRA,France,, 9 100 [ 4 300- 16 000],9100.00000,4300.00000,16000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2004,2004,,EUR,Europe,,WB_HI,2004,2004,High-income,,FRA,France,, 9 000 [ 4 200- 16 000],9000.00000,4200.00000,16000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2005,2005,,EUR,Europe,,WB_HI,2005,2005,High-income,,FRA,France,, 8 900 [ 4 200- 15 000],8900.00000,4200.00000,15000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2006,2006,,EUR,Europe,,WB_HI,2006,2006,High-income,,FRA,France,, 8 700 [ 4 100- 15 000],8700.00000,4100.00000,15000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2007,2007,,EUR,Europe,,WB_HI,2007,2007,High-income,,FRA,France,, 8 500 [ 4 000- 15 000],8500.00000,4000.00000,15000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2008,2008,,EUR,Europe,,WB_HI,2008,2008,High-income,,FRA,France,, 8 000 [ 3 800- 14 000],8000.00000,3800.00000,14000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2009,2009,,EUR,Europe,,WB_HI,2009,2009,High-income,,FRA,France,, 7 900 [ 3 700- 14 000],7900.00000,3700.00000,14000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2010,2010,,EUR,Europe,,WB_HI,2010,2010,High-income,,FRA,France,, 7 800 [ 3 700- 13 000],7800.00000,3700.00000,13000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2011,2011,,EUR,Europe,,WB_HI,2011,2011,High-income,,FRA,France,, 7 600 [ 3 600- 13 000],7600.00000,3600.00000,13000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2012,2012,,EUR,Europe,,WB_HI,2012,2012,High-income,,FRA,France,, 7 600 [ 3 600- 13 000],7600.00000,3600.00000,13000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2013,2013,,EUR,Europe,,WB_HI,2013,2013,High-income,,FRA,France,, 7 500 [ 3 500- 13 000],7500.00000,3500.00000,13000.00000,,,
TB_e_prev_num,Number of prevalent tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1472,PUBLISHED,Published,,2014,2014,,EUR,Europe,,WB_HI,2014,2014,High-income,,FRA,France,, 7 400 [ 3 500- 13 000],7400.00000,3500.00000,13000.00000,,,
TB_sldst_avail,Second-line drug susceptibility testing (DST) available,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1372,PUBLISHED,Published,,2008,2008,,EUR,Europe,,WB_HI,2008,2008,High-income,,FRA,France,,"Yes, within the country",,,,,,
TB_sldst_avail,Second-line drug susceptibility testing (DST) available,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1372,PUBLISHED,Published,,2009,2009,,EUR,Europe,,WB_HI,2009,2009,High-income,,FRA,France,,"Yes, within the country",,,,,,
TB_sldst_avail,Second-line drug susceptibility testing (DST) available,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1372,PUBLISHED,Published,,2010,2010,,EUR,Europe,,WB_HI,2010,2010,High-income,,FRA,France,,"Yes, within the country",,,,,,
TB_sldst_avail,Second-line drug susceptibility testing (DST) available,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1372,PUBLISHED,Published,,2011,2011,,EUR,Europe,,WB_HI,2011,2011,High-income,,FRA,France,,"Yes, within the country",,,,,,
TB_sldst_avail,Second-line drug susceptibility testing (DST) available,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1372,PUBLISHED,Published,,2012,2012,,EUR,Europe,,WB_HI,2012,2012,High-income,,FRA,France,,"Yes, within the country",,,,,,
TB_sldst_avail,Second-line drug susceptibility testing (DST) available,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1372,PUBLISHED,Published,,2013,2013,,EUR,Europe,,WB_HI,2013,2013,High-income,,FRA,France,,"Yes, within the country",,,,,,
TB_sldst_avail,Second-line drug susceptibility testing (DST) available,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1372,PUBLISHED,Published,,2014,2014,,EUR,Europe,,WB_HI,2014,2014,High-income,,FRA,France,,"Yes, within the country",,,,,,
TB_c_lab_cul_5m,Laboratories providing tuberculosis diagnostic services using culture (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1370,PUBLISHED,Published,,2006,2006,,EUR,Europe,,WB_HI,2006,2006,High-income,,FRA,France,,0.0,0.00000,,,,,
TB_c_lab_sm_100k,Laboratories providing tuberculosis diagnostic services using sputum smear microscopy (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1369,PUBLISHED,Published,,2010,2010,,EUR,Europe,,WB_HI,2010,2010,High-income,,FRA,France,,0.3,0.30000,,,,,
TB_c_lab_sm_100k,Laboratories providing tuberculosis diagnostic services using sputum smear microscopy (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1369,PUBLISHED,Published,,2014,2014,,EUR,Europe,,WB_HI,2014,2014,High-income,,FRA,France,,0.3,0.30000,,,,,
TB_c_lab_sm_100k,Laboratories providing tuberculosis diagnostic services using sputum smear microscopy (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1369,PUBLISHED,Published,,2011,2011,,EUR,Europe,,WB_HI,2011,2011,High-income,,FRA,France,,0.4,0.40000,,,,,
TB_c_lab_sm_100k,Laboratories providing tuberculosis diagnostic services using sputum smear microscopy (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1369,PUBLISHED,Published,,2008,2008,,EUR,Europe,,WB_HI,2008,2008,High-income,,FRA,France,,0.4,0.40000,,,,,
TB_c_lab_sm_100k,Laboratories providing tuberculosis diagnostic services using sputum smear microscopy (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1369,PUBLISHED,Published,,2012,2012,,EUR,Europe,,WB_HI,2012,2012,High-income,,FRA,France,,0.4,0.40000,,,,,
TB_c_lab_sm_100k,Laboratories providing tuberculosis diagnostic services using sputum smear microscopy (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1369,PUBLISHED,Published,,2013,2013,,EUR,Europe,,WB_HI,2013,2013,High-income,,FRA,France,,0.4,0.40000,,,,,
TB_c_lab_sm_100k,Laboratories providing tuberculosis diagnostic services using sputum smear microscopy (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1369,PUBLISHED,Published,,2006,2006,,EUR,Europe,,WB_HI,2006,2006,High-income,,FRA,France,,0.5,0.50000,,,,,
TB_c_lab_sm_100k,Laboratories providing tuberculosis diagnostic services using sputum smear microscopy (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1369,PUBLISHED,Published,,2007,2007,,EUR,Europe,,WB_HI,2007,2007,High-income,,FRA,France,,0.5,0.50000,,,,,
TB_c_lab_dst_5m,Laboratories providing drug susceptibility testing (DST) (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/ 2715,PUBLISHED,Published,,2014,2014,,EUR,Europe,,WB_HI,2014,2014,High-income,,FRA,France,,4.7,4.70000,,,,,
TB_c_lab_dst_5m,Laboratories providing drug susceptibility testing (DST) (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/ 2715,PUBLISHED,Published,,2012,2012,,EUR,Europe,,WB_HI,2012,2012,High-income,,FRA,France,,5.5,5.50000,,,,,
TB_c_lab_dst_5m,Laboratories providing drug susceptibility testing (DST) (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/ 2715,PUBLISHED,Published,,2013,2013,,EUR,Europe,,WB_HI,2013,2013,High-income,,FRA,France,,5.5,5.50000,,,,,
TB_c_lab_dst_5m,Laboratories providing drug susceptibility testing (DST) (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/ 2715,PUBLISHED,Published,,2011,2011,,EUR,Europe,,WB_HI,2011,2011,High-income,,FRA,France,,5.5,5.50000,,,,,
TB_c_lab_dst_5m,Laboratories providing drug susceptibility testing (DST) (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/ 2715,PUBLISHED,Published,,2010,2010,,EUR,Europe,,WB_HI,2010,2010,High-income,,FRA,France,,6.4,6.40000,,,,,
TB_c_lab_dst_5m,Laboratories providing drug susceptibility testing (DST) (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/ 2715,PUBLISHED,Published,,2008,2008,,EUR,Europe,,WB_HI,2008,2008,High-income,,FRA,France,,7.2,7.20000,,,,,
TB_c_lab_dst_5m,Laboratories providing drug susceptibility testing (DST) (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/ 2715,PUBLISHED,Published,,2007,2007,,EUR,Europe,,WB_HI,2007,2007,High-income,,FRA,France,,8.1,8.10000,,,,,
TB_c_lab_dst_5m,Laboratories providing drug susceptibility testing (DST) (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/ 2715,PUBLISHED,Published,,2005,2005,,EUR,Europe,,WB_HI,2005,2005,High-income,,FRA,France,,9.0,9.00000,,,,,
TB_c_lab_cul_5m,Laboratories providing tuberculosis diagnostic services using culture (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1370,PUBLISHED,Published,,2014,2014,,EUR,Europe,,WB_HI,2014,2014,High-income,,FRA,France,,13.9,13.90000,,,,,
TB_c_lab_cul_5m,Laboratories providing tuberculosis diagnostic services using culture (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1370,PUBLISHED,Published,,2010,2010,,EUR,Europe,,WB_HI,2010,2010,High-income,,FRA,France,,16.7,16.70000,,,,,
TB_c_lab_cul_5m,Laboratories providing tuberculosis diagnostic services using culture (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1370,PUBLISHED,Published,,2011,2011,,EUR,Europe,,WB_HI,2011,2011,High-income,,FRA,France,,18.2,18.20000,,,,,
TB_c_lab_cul_5m,Laboratories providing tuberculosis diagnostic services using culture (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1370,PUBLISHED,Published,,2012,2012,,EUR,Europe,,WB_HI,2012,2012,High-income,,FRA,France,,18.1,18.10000,,,,,
TB_c_lab_cul_5m,Laboratories providing tuberculosis diagnostic services using culture (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1370,PUBLISHED,Published,,2013,2013,,EUR,Europe,,WB_HI,2013,2013,High-income,,FRA,France,,18.0,18.00000,,,,,
TB_c_lab_cul_5m,Laboratories providing tuberculosis diagnostic services using culture (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1370,PUBLISHED,Published,,2008,2008,,EUR,Europe,,WB_HI,2008,2008,High-income,,FRA,France,,22.5,22.50000,,,,,
TB_c_lab_cul_5m,Laboratories providing tuberculosis diagnostic services using culture (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1370,PUBLISHED,Published,,2007,2007,,EUR,Europe,,WB_HI,2007,2007,High-income,,FRA,France,,24.2,24.20000,,,,,
TB_c_lab_cul_5m,Laboratories providing tuberculosis diagnostic services using culture (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1370,PUBLISHED,Published,,2005,2005,,EUR,Europe,,WB_HI,2005,2005,High-income,,FRA,France,,25.3,25.30000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2014,2014,,EUR,Europe,,WB_HI,2014,2014,High-income,,FRA,France,, 4 845,4845.00000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2013,2013,,EUR,Europe,,WB_HI,2013,2013,High-income,,FRA,France,, 4 939,4939.00000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2012,2012,,EUR,Europe,,WB_HI,2012,2012,High-income,,FRA,France,, 4 978,4978.00000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2011,2011,,EUR,Europe,,WB_HI,2011,2011,High-income,,FRA,France,, 4 991,4991.00000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2010,2010,,EUR,Europe,,WB_HI,2010,2010,High-income,,FRA,France,, 5 116,5116.00000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2009,2009,,EUR,Europe,,WB_HI,2009,2009,High-income,,FRA,France,, 5 276,5276.00000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2008,2008,,EUR,Europe,,WB_HI,2008,2008,High-income,,FRA,France,, 5 812,5812.00000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2007,2007,,EUR,Europe,,WB_HI,2007,2007,High-income,,FRA,France,, 5 588,5588.00000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2006,2006,,EUR,Europe,,WB_HI,2006,2006,High-income,,FRA,France,, 5 336,5336.00000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2005,2005,,EUR,Europe,,WB_HI,2005,2005,High-income,,FRA,France,, 5 374,5374.00000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2004,2004,,EUR,Europe,,WB_HI,2004,2004,High-income,,FRA,France,, 5 514,5514.00000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2003,2003,,EUR,Europe,,WB_HI,2003,2003,High-income,,FRA,France,, 6 350,6350.00000,,,,,
MDG_0000000023,Prevalence of tuberculosis (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/23,PUBLISHED,Published,,1996,1996,,EUR,Europe,,WB_HI,1996,1996,High-income,,FRA,France,,22 [10 - 38],22.00000,10.00000,38.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2018,2018,,EUR,Europe,,,2018,2018,,,FRA,France,,0.48 [0.44-0.51],0.48000,0.44000,0.51000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2017,2017,,EUR,Europe,,,2017,2017,,,FRA,France,,0.55 [0.51-0.58],0.55000,0.51000,0.58000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,2016,2016,,,FRA,France,,0.62 [0.59-0.66],0.62000,0.59000,0.66000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,2015,2015,,,FRA,France,,0.69 [0.66-0.73],0.69000,0.66000,0.73000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,2014,2014,,,FRA,France,,0.75 [0.71-0.78],0.75000,0.71000,0.78000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2013,2013,,EUR,Europe,,,2013,2013,,,FRA,France,,0.87 [0.82-0.92],0.87000,0.82000,0.92000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2012,2012,,EUR,Europe,,,2012,2012,,,FRA,France,,0.86 [0.82-0.9],0.86000,0.82000,0.90000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,2011,2011,,,FRA,France,,1 [0.97-1.1],1.00000,0.97000,1.10000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,2010,2010,,,FRA,France,,1 [0.98-1.1],1.00000,0.98000,1.10000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2009,2009,,EUR,Europe,,,2009,2009,,,FRA,France,,1.1 [1-1.1],1.10000,1.00000,1.10000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,2008,2008,,,FRA,France,,1.1 [1.1-1.1],1.10000,1.10000,1.10000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,2007,2007,,,FRA,France,,1.2 [1.1-1.2],1.20000,1.10000,1.20000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,2006,2006,,,FRA,France,,1.3 [1.2-1.3],1.30000,1.20000,1.30000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,2005,2005,,,FRA,France,,1.5 [1.4-1.5],1.50000,1.40000,1.50000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,2004,2004,,,FRA,France,,1.5 [1.4-1.5],1.50000,1.40000,1.50000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,2003,2003,,,FRA,France,,1.7 [1.6-1.7],1.70000,1.60000,1.70000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,2002,2002,,,FRA,France,,1.7 [1.6-1.8],1.70000,1.60000,1.80000,,,
